"X_id","uuid","start","end","start.geopoint","today","phonenumber","id_encuestador","ubicacion","a0","encuesta_id","a1","a2","a3","a5","a6","b1","b2","b3","b4","b5","b6","b7","total_edad","total_adultos","seccionH_count","e_a1","e_a2","e_a3","e_a4","total_alimentacion","gasto_alimentacion","e_b1","e_b2","e_b3","total_bebidas","gasto_bebidas","e_t1","e_t2","e_t3","e_t4","total_transporte","gasto_transporte","e_v1","e_v3","e_v4","e_v5","e_v6","e_v7","e_v8","e_v9","e_v10","e_v11","e_v12","e_v13","e_v14","e_v15","e_v16","e_v17","e_v18","total_vivienda","gasto_vivienda","e_s1","e_s2","e_s3","e_e1","e_o1","e_o2","e_o3","e_o4","e_o5","total_gastos_mensuales","gasto_mensuales","e_ah1","e_d1","e_r1","e_r1_1","e_r1_2","e_r1_3","e_r1_4","e_reg1","g1","h1","h4","X__version__","instanceID","X_xform_id_string","X_uuid","X_attachments","X_status","X_geolocation","X_submission_time","X_tags","X_notes","X_submitted_by","h2","h3","e_v2","a4","id_persona","c1","c2","c3","c5","c6","c7","c7_1","c8","c9","d1","d2","d3","d4","d5","d6","ind1","ind2","ind3","ind4","ind5","ind6","dep1","dep2","dep3","dep4","dep4_1","dep5","d3e","dep1e","ind2e","dep2e","c4","dep4e","e_r1_2e","g1e","condicion","ale_missing_b1","ale_missing_b2","ale_missing_b3","ale_missing_b4","ale_missing_b5","ale_missing_b6","ale_missing_b7","ale_missing_c1","ale_missing_c2","ale_missing_c3","ale_missing_c5","ale_missing_c6","ale_missing_d1","ale_missing_e_a1","ale_missing_e_a2","ale_missing_e_a3","ale_missing_e_a4","ale_missing_gasto_alimentacion","ale_missing_e_b1","ale_missing_e_b2","ale_missing_e_b3","ale_missing_gasto_bebidas","ale_missing_e_t1","ale_missing_e_t2","ale_missing_e_t3","ale_missing_gasto_transporte","ale_missing_e_v1","ale_missing_e_v2","ale_missing_e_v3","ale_missing_e_v4","ale_missing_e_v5","ale_missing_e_v6","ale_missing_e_v7","ale_missing_e_v8","ale_missing_e_v9","ale_missing_e_v10","ale_missing_e_v11","ale_missing_e_v12","ale_missing_e_v13","ale_missing_e_v14","ale_missing_e_v15","ale_missing_e_v16","ale_missing_e_v17","ale_missing_e_v18","ale_missing_gasto_vivienda","ale_missing_e_s1","ale_missing_e_s2","ale_missing_e_s3","ale_missing_e_e1","ale_missing_e_o1","ale_missing_e_o2","ale_missing_e_o3","ale_missing_e_o4","ale_missing_e_o5","ale_missing_gasto_mensuales","ale_missing_e_ah1","ale_missing_e_d1","ale_missing_e_r1","ale_missing_e_reg1","ale_missing_g1","ale_missing_c4","ale_missing_c7","ale_missing_c7_1","ale_missing_c8","ale_missing_c9","ale_missing_d2","ale_missing_d3","ale_missing_d3e","ale_missing_d4","ale_missing_d5","ale_missing_d6","ale_missing_ind1","ale_missing_ind2","ale_missing_ind2e","ale_missing_ind3","ale_missing_ind4","ale_missing_ind5","ale_missing_ind6","ale_missing_dep1","ale_missing_dep1e","ale_missing_dep2","ale_missing_dep2e","ale_missing_dep3","ale_missing_dep4","ale_missing_dep4e","ale_missing_dep4_1","ale_missing_dep5","ale_missing_e_t4","ale_missing_e_r1_1","ale_missing_e_r1_2","ale_missing_e_r1_2e","ale_missing_e_r1_3","ale_missing_e_r1_4","ale_missing_g1e","ale_missing_tot","ale_outlier_b1","ale_outlier_b2","ale_outlier_b3","ale_outlier_b4","ale_outlier_b5","ale_outlier_b6","ale_outlier_b7","ale_outlier_c2","ale_outlier_d4","ale_outlier_ind4","ale_outlier_ind5","ale_outlier_dep3","ale_outlier_dep4_1","ale_outlier_e_a1","ale_outlier_e_a2","ale_outlier_e_a3","ale_outlier_e_a4","ale_outlier_e_b1","ale_outlier_e_b2","ale_outlier_e_b3","ale_outlier_e_t1","ale_outlier_e_t2","ale_outlier_e_t4","ale_outlier_e_v2","ale_outlier_e_v3","ale_outlier_e_v12","ale_outlier_e_v14","ale_outlier_e_v15","ale_outlier_e_v16","ale_outlier_e_v17","ale_outlier_e_v18","ale_outlier_e_s1","ale_outlier_e_s2","ale_outlier_e_s3","ale_outlier_e_e1","ale_outlier_e_o1","ale_outlier_e_o2","ale_outlier_e_o3","ale_outlier_e_o4","ale_outlier_e_o5","ale_outlier_e_ah1","ale_outlier_e_d1","ale_outlier_e_r1_4","ale_outlier_e_reg1","ale_outlier_tot","ale_no_respuesta_d4","ale_no_respuesta_ind4","ale_no_respuesta_ind5","ale_no_respuesta_dep3","ale_no_respuesta_dep4_1","ale_no_respuesta_e_a1","ale_no_respuesta_e_a2","ale_no_respuesta_e_a3","ale_no_respuesta_e_a4","ale_no_respuesta_e_b1","ale_no_respuesta_e_b2","ale_no_respuesta_e_b3","ale_no_respuesta_e_t1","ale_no_respuesta_e_t2","ale_no_respuesta_e_t4","ale_no_respuesta_e_v2","ale_no_respuesta_e_v3","ale_no_respuesta_e_v12","ale_no_respuesta_e_v14","ale_no_respuesta_e_v15","ale_no_respuesta_e_v16","ale_no_respuesta_e_v17","ale_no_respuesta_e_v18","ale_no_respuesta_e_s1","ale_no_respuesta_e_s2","ale_no_respuesta_e_s3","ale_no_respuesta_e_e1","ale_no_respuesta_e_o1","ale_no_respuesta_e_o2","ale_no_respuesta_e_o3","ale_no_respuesta_e_o4","ale_no_respuesta_e_o5","ale_no_respuesta_e_ah1","ale_no_respuesta_e_d1","ale_no_respuesta_e_r1_4","ale_no_respuesta_e_reg1","ale_no_respuesta_tot","difference_min","duration_minutes","ale_incong_flag_duration_mas","ale_incong_flag_duration_menos","ale_incong_hogar","ale_incong_jefe","trabajan_ind","ale_incong_trabajo","adulto","adultos_reportados","ale_incong_adulto","ale_incongruencias_tot","alerta_general"
657247126,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:51:08.043,2025-04-14 11:16:11.659,NA,"2025-04-13","phonenumber not found","16","-0.170082 -78.47964 2808.300048828125 1.4830000400543213","14","16-105359","1","1","1","4","1",2,0,0,0,0,2,2,"2",2,"2",30,40,0,10,"80","1",4,0,2,"6","1",0,0,"3",NA,"0","1","4",265,"1","2","1","1","1","1","1","1",4,"2 3 4 6 7 9",15,8,5,20,0,"313","1",0,0,0,0,6,0,6,25,0,"NaN","1",0,0,"2",NA,NA,NA,NA,400,"1 4",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:7b3e5c60-8afe-427f-92de-25a8fe8feea9","apTvGCaDwt2EKosqmDhXFG","7b3e5c60-8afe-427f-92de-25a8fe8feea9","","submitted_via_web","-0.170082, -78.47964","2025-04-14T16:16:13","","",NA,NA,NA,NA,NA,"persona_2","2",70,"1","10","7","2","1","5","4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0602666656176,25,0,0,0,0,1,1,1,2,0,1,1
657247226,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:26:00.924,2025-04-14 11:16:34.666,"0.348658 -78.124983 2237.900146484375 11.300000190734863","2025-04-13","phonenumber not found","09","0.348787 -78.124716 2237.900146484375 4.5","15","09-111520","1","1","1","3","1",2,0,0,0,2,0,1,"2",2,"2",40,40,0,70,"150","1",10,0,10,"20","1",0,5,"4",NA,"NaN","1","4",60,"1","2","4","1","1","1","1","1",6,"2 4",0,10,5,0,0,"75","1",5,0,0,0,32,15,0,35,0,"NaN","1",100,0,"1","1","3","2",100,0,"12","1","1","vdpEhvMycVk9tHvRpaMkz5","uuid:3ce56ba8-9b86-4b7e-81f2-d70a772c9607","apTvGCaDwt2EKosqmDhXFG","3ce56ba8-9b86-4b7e-81f2-d70a772c9607","","submitted_via_web","0.348658, -78.124983","2025-04-14T16:16:37","","",NA,"983622988","983622988",NA,NA,"persona_1","1",42,"1","1","2",NA,NA,"4","4","1","6","19",48,NA,"8","2023-11-21","5","1",350,150,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5623666644096,51,0,0,0,0,1,0,1,2,0,0,1
657247226,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:26:00.924,2025-04-14 11:16:34.666,"0.348658 -78.124983 2237.900146484375 11.300000190734863","2025-04-13","phonenumber not found","09","0.348787 -78.124716 2237.900146484375 4.5","15","09-111520","1","1","1","3","1",2,0,0,0,2,0,1,"2",2,"2",40,40,0,70,"150","1",10,0,10,"20","1",0,5,"4",NA,"NaN","1","4",60,"1","2","4","1","1","1","1","1",6,"2 4",0,10,5,0,0,"75","1",5,0,0,0,32,15,0,35,0,"NaN","1",100,0,"1","1","3","2",100,0,"12","1","1","vdpEhvMycVk9tHvRpaMkz5","uuid:3ce56ba8-9b86-4b7e-81f2-d70a772c9607","apTvGCaDwt2EKosqmDhXFG","3ce56ba8-9b86-4b7e-81f2-d70a772c9607","","submitted_via_web","0.348658, -78.124983","2025-04-14T16:16:37","","",NA,"983622988","983622988",NA,NA,"persona_2","2",38,"1","2","3",NA,NA,"1","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5623666644096,51,0,0,0,0,1,0,1,2,0,0,1
657248106,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:42:02.623,2025-04-14 11:19:25.33,"-2.902151 -79.002701 2555.000244140625 12.857000350952148","2025-04-13","phonenumber not found","1","-2.901747 -79.001575 2555.000244140625 11.08899974822998","2","1-110136","1","1","1","4","1",4,2,0,0,2,0,2,"4",2,"2",25,100,50,0,"175","1",40,0,20,"60","1",0,0,"2",40,"40","1","4",700,"5","1","2","1","1","1","1","1",2,"2 3 4 5 6 7 8 9 10",130,20,30,25,10,"915","1",200,0,15,60,200,0,0,400,0,"1465","1",0,1200,"1","1","4","1",40,1000,"1 2 4 5 6",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:4203b1be-9fb8-45cf-8ff6-21577813b820","apTvGCaDwt2EKosqmDhXFG","4203b1be-9fb8-45cf-8ff6-21577813b820","","submitted_via_web","-2.902151, -79.002701","2025-04-14T16:19:26","","",NA,NA,NA,NA,NA,"persona_1","1",39,"1","1","5","2","2","1 4 5","4","1","6","9",100,"2","8","2019-01-01","2","2",1500,1200,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3784499963125,37,0,0,0,0,2,0,1,2,0,0,1
657248106,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:42:02.623,2025-04-14 11:19:25.33,"-2.902151 -79.002701 2555.000244140625 12.857000350952148","2025-04-13","phonenumber not found","1","-2.901747 -79.001575 2555.000244140625 11.08899974822998","2","1-110136","1","1","1","4","1",4,2,0,0,2,0,2,"4",2,"2",25,100,50,0,"175","1",40,0,20,"60","1",0,0,"2",40,"40","1","4",700,"5","1","2","1","1","1","1","1",2,"2 3 4 5 6 7 8 9 10",130,20,30,25,10,"915","1",200,0,15,60,200,0,0,400,0,"1465","1",0,1200,"1","1","4","1",40,1000,"1 2 4 5 6",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:4203b1be-9fb8-45cf-8ff6-21577813b820","apTvGCaDwt2EKosqmDhXFG","4203b1be-9fb8-45cf-8ff6-21577813b820","","submitted_via_web","-2.902151, -79.002701","2025-04-14T16:19:26","","",NA,NA,NA,NA,NA,"persona_2","2",35,"1","2","7","2","2","1 3 5","4","1","8","9",100,"2","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3784499963125,37,0,0,0,0,2,0,1,2,0,0,1
657248905,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:33:44.058,2025-04-14 11:23:55.207,"0.343933 -78.12157 2214.042419726504 19.180097421420204","2025-04-13","phonenumber not found","11","0.344865 -78.121194 2212.7118156433107 29.377027399172686","15","11-105234","1","1","1","4","1",4,1,1,0,2,0,2,"4",2,"2",60,120,100,100,"380","1",8,0,30,"38","1",15,15,"1",80,"110","1","4",250,"1","1","1","1","1","1","1","1",3,"2 4 6 7 8 9",50,10,30,0,5,"345","1",0,0,0,40,20,0,50,300,400,"983","1",100,150,"1","1","3","3",100,120,"4 5","1","1","vdpEhvMycVk9tHvRpaMkz5","uuid:b47cc482-9f83-495f-ad3c-5c0835a888d0","apTvGCaDwt2EKosqmDhXFG","b47cc482-9f83-495f-ad3c-5c0835a888d0","","submitted_via_web","0.343933, -78.12157","2025-04-14T16:23:56","","",NA,"99999999","99999999",NA,NA,"persona_1","2",36,"1","1","7","2","2","1 5 10","4","1","5","19",50,"2","6","2017-01-14","1","3",99999,20000,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1858166654905,50,0,0,0,0,2,0,1,2,0,0,1
657248905,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:33:44.058,2025-04-14 11:23:55.207,"0.343933 -78.12157 2214.042419726504 19.180097421420204","2025-04-13","phonenumber not found","11","0.344865 -78.121194 2212.7118156433107 29.377027399172686","15","11-105234","1","1","1","4","1",4,1,1,0,2,0,2,"4",2,"2",60,120,100,100,"380","1",8,0,30,"38","1",15,15,"1",80,"110","1","4",250,"1","1","1","1","1","1","1","1",3,"2 4 6 7 8 9",50,10,30,0,5,"345","1",0,0,0,40,20,0,50,300,400,"983","1",100,150,"1","1","3","3",100,120,"4 5","1","1","vdpEhvMycVk9tHvRpaMkz5","uuid:b47cc482-9f83-495f-ad3c-5c0835a888d0","apTvGCaDwt2EKosqmDhXFG","b47cc482-9f83-495f-ad3c-5c0835a888d0","","submitted_via_web","0.343933, -78.12157","2025-04-14T16:23:56","","",NA,"99999999","99999999",NA,NA,"persona_2","1",40,"1","2","7","2","1","1 5 10","3","1","1","2",60,"1","1",NA,NA,NA,NA,NA,NA,"9","3",2500,"1 6 8",99999,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1858166654905,50,0,0,0,0,2,0,1,2,0,0,1
657254535,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:16:12.225,2025-04-14 11:45:18.825,"-0.17014 -78.479683 2804.1 1.399999976158142","2025-04-13","phonenumber not found","16","-0.170503 -78.479285 2803.6 2.7160000801086426","14","16-112929","1","1","1","4","1",2,0,1,0,1,0,1,"2",1,"1",50,150,0,20,"220","1",0,0,15,"15","1",0,40,"4",NA,"40","1","4",100,"2","2","2","1","1","1","1","1",2,"2 4 6",15,10,26,0,0,"151","1",0,0,0,0,30,0,20,200,0,"NaN","1",0,0,"1","1","1","2",40,70,"1 4 8",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:015f95ee-9778-4a61-9b46-488dbb2f580d","apTvGCaDwt2EKosqmDhXFG","015f95ee-9778-4a61-9b46-488dbb2f580d","","submitted_via_web","-0.17014, -78.479683","2025-04-14T16:45:21","","",NA,NA,NA,NA,NA,"persona_1","1",51,"1","1","4",NA,NA,"1 5 10","4","1","6","88",80,NA,"8","2016-04-14","1","1",400,1200,"1",NA,NA,NA,NA,NA,NA,"Comercio informal",NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1100000023842,29,0,0,0,0,1,0,1,1,0,0,0
657255667,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:33:16.908,2025-04-14 11:49:45.303,"-1.242463 -78.625572 2608.000244140625 11.503000259399414","2025-04-13","phonenumber not found","30","-1.242398 -78.625531 2607.900146484375 16.381000518798828","1","30-111935","1","1","1","4","1",5,2,1,0,2,0,2,"5",2,"2",80,160,50,100,"390","1",0,0,10,"10","1",5,15,"4",NA,"20","1","4",200,"1","2","2","3","1","1","2","1",6,"2 4 6 7",30,7,30,30,0,"297","1",30,0,0,36,80,0,0,50,0,"NaN","1",10,0,"2",NA,NA,NA,NA,120,"1",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:036d1921-2a68-401a-a407-c6b30dc1c5a8","apTvGCaDwt2EKosqmDhXFG","036d1921-2a68-401a-a407-c6b30dc1c5a8","","submitted_via_web","-1.242463, -78.625572","2025-04-14T16:49:47","","",NA,NA,NA,NA,NA,"persona_1","2",56,"1","2","1",NA,NA,"2 9","4","1","5","9",5,NA,"8","2023-06-27","5","1",4500,1200,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4732499996821,76,0,0,0,0,2,0,1,2,0,0,1
657255667,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:33:16.908,2025-04-14 11:49:45.303,"-1.242463 -78.625572 2608.000244140625 11.503000259399414","2025-04-13","phonenumber not found","30","-1.242398 -78.625531 2607.900146484375 16.381000518798828","1","30-111935","1","1","1","4","1",5,2,1,0,2,0,2,"5",2,"2",80,160,50,100,"390","1",0,0,10,"10","1",5,15,"4",NA,"20","1","4",200,"1","2","2","3","1","1","2","1",6,"2 4 6 7",30,7,30,30,0,"297","1",30,0,0,36,80,0,0,50,0,"NaN","1",10,0,"2",NA,NA,NA,NA,120,"1",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:036d1921-2a68-401a-a407-c6b30dc1c5a8","apTvGCaDwt2EKosqmDhXFG","036d1921-2a68-401a-a407-c6b30dc1c5a8","","submitted_via_web","-1.242463, -78.625572","2025-04-14T16:49:47","","",NA,NA,NA,NA,NA,"persona_2","1",57,"1","1","3",NA,NA,"3 5 10","4","1","1","88",64,NA,"8",NA,NA,NA,NA,NA,NA,"6","9",1308,"9",NA,"4","Guardia de seguridad",NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4732499996821,76,0,0,0,0,2,0,1,2,0,0,1
657257535,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:25:43.713,2025-04-14 11:58:11.706,"0.348891 -78.125524 2237.300048828125 13.095999717712402","2025-04-13","phonenumber not found","10","0.34895 -78.12544 2237.300048828125 10.560999870300293","15","10-115750","1","1","1","4","1",2,0,0,0,2,0,2,"2",2,"2",120,280,9999,120,"520","1",12,80,10,"102","1",40,3,"4",NA,"43","1","4",250,"1","2","1","1","1","1","2","1",4,"3 4 5 6 7 8 9",88,24,9999,9999,14,"376","1",1500,3000,80,0,50,0,40,600,1000,"NaN","1",500,600,"1","1","4","1",40,950,"1 2 4 6 8",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:93ff8732-3a14-4007-95a9-8665a637503f","apTvGCaDwt2EKosqmDhXFG","93ff8732-3a14-4007-95a9-8665a637503f","","submitted_via_web","0.348891, -78.125524","2025-04-14T16:58:11","","",NA,NA,NA,NA,NA,"persona_1","2",47,"1","2","7","2","2","1 4 5","4","1","4","14",30,"2","1",NA,NA,NA,NA,NA,NA,"6","9",540,"9",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92.466549996535,92,0,0,0,0,2,0,1,2,0,0,1
